in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
0.146597589,0.651312898,0.775473558,0.200152504,0.439500341,0.276702691,0.639133507,170.0533763,399.5538736,8.802562347,0.276702691,0.439500341,0.639133507
0.125090117,0.608007626,0.397816602,0.484747804,0.022604263,0.214534664,0.262624355,269.6617313,525.6483374,18.19114784,0.214534664,0.022604263,0.262624355
0.486512199,0.98903707,0.441339676,0.808003333,0.61166054,0.815479405,0.663945995,382.8011665,872.8889837,117.9310434,0.815479405,0.61166054,0.663945995
0.399251678,0.095813383,0.541530562,0.476949602,0.876183955,0.486282402,0.485071571,266.9323606,462.2410661,57.12687869,0.486282402,0.876183955,0.485071571
0.158051959,0.483639956,0.000741746,0.787139201,0.970571945,0.642958804,0.164065911,375.4987202,653.9925791,37.32266782,0.642958804,0.970571945,0.164065911
0.065807249,0.566692483,0.619544769,0.274501903,0.957042274,0.899209242,0.016436253,196.0756659,395.3758843,5.419264502,0.899209242,0.957042274,0.016436253
0.991430829,0.772649741,0.826695218,0.728815473,0.112450147,0.033159591,0.065615108,355.0854154,905.4278786,216.7710384,0.033159591,0.112450147,0.065615108
0.628534354,0.977320191,0.982278759,0.915374644,0.729983275,0.350919497,0.472122265,420.3811253,959.1509579,172.6033231,0.350919497,0.729983275,0.472122265
0.771291915,0.96657619,0.172424715,0.277092083,0.851580353,0.159985448,0.152868089,196.9822289,673.0130674,64.11566487,0.159985448,0.851580353,0.152868089
0.007888266,0.206561647,0.747565459,0.268732542,0.41405248,0.669515977,0.423647954,194.0563896,287.9787492,0.635950119,0.669515977,0.41405248,0.423647954
0.999831792,0.563431919,0.223950322,0.180039684,0.767472964,0.107031263,0.909108055,163.0138895,580.8357699,54.00282004,0.107031263,0.767472964,0.909108055
0.622650779,0.983132679,0.596906996,0.040182104,0.458622617,0.580165065,0.271379155,114.0637365,521.5369168,7.505825592,0.580165065,0.458622617,0.271379155
0.361402273,0.927293894,0.240836838,0.848406813,0.582570771,0.364418076,0.373318898,396.9423845,846.3774481,91.9848452,0.364418076,0.582570771,0.373318898
0.925654399,0.195791485,0.014936967,0.081660069,0.364131117,0.453981234,0.387506298,128.581024,421.1915052,22.67670049,0.453981234,0.364131117,0.387506298
0.643873878,0.341677269,0.651134225,0.528575457,0.834154368,0.937957023,0.748613019,285.00141,610.6755154,102.1007788,0.937957023,0.834154368,0.748613019
0.588524424,0.007716394,0.742544169,0.732538653,0.460214207,0.911017197,0.782255216,356.3885284,615.3295309,129.3350666,0.911017197,0.460214207,0.782255216
0.841893887,0.127548418,0.41708985,0.76075932,0.383165359,0.353959861,0.17966236,366.2657621,722.7402366,192.1435864,0.353959861,0.383165359,0.17966236
0.07384559,0.522678514,0.764826237,0.577227818,0.093663539,0.063776877,0.2230748,302.0297363,537.7449351,12.78771867,0.063776877,0.093663539,0.2230748
0.129968163,0.889343807,0.193956215,0.816001026,0.892806826,0.210505673,0.64853361,385.600359,762.8285054,31.81624627,0.210505673,0.892806826,0.64853361
0.321808592,0.109117774,0.887763382,0.078204572,0.190415089,0.65885464,0.947900975,127.3716,246.8338772,7.550070909,0.65885464,0.190415089,0.947900975
0.491891797,0.381034801,0.374949713,0.719619341,0.537608777,0.425609282,0.418566712,351.8667692,678.0413197,106.1924551,0.425609282,0.537608777,0.418566712
0.379636494,0.910269839,0.068675471,0.864691958,0.089330616,0.785932603,0.210075235,402.6421855,854.8225626,98.48058717,0.785932603,0.089330616,0.210075235
0.084933456,0.818967628,0.422906409,0.006825073,0.767220993,0.230597025,0.153533,102.3887754,329.3878073,0.173903101,0.230597025,0.767220993,0.153533
0.332197548,0.228729779,0.854830018,0.190601131,0.085242181,0.881982579,0.561524989,166.7103958,335.5323973,18.99516851,0.881982579,0.085242181,0.561524989
0.49323157,0.897417128,0.906471712,0.60164897,0.069938505,0.400284322,0.851490291,310.5771396,748.4866596,89.02567992,0.400284322,0.069938505,0.851490291
0.004503276,0.187108888,0.025427699,0.249685231,0.8123668,0.558044128,0.903316671,187.3898309,272.7456566,0.337320457,0.558044128,0.8123668,0.903316671
0.059076751,0.700678411,0.08665448,0.220444338,0.524347309,0.087029271,0.180244869,177.1555183,400.1609594,3.906940545,0.087029271,0.524347309,0.180244869
0.401064063,0.772234679,0.04612449,0.914782708,0.07125992,0.556717359,0.330351572,420.1739477,850.7160395,110.0659408,0.556717359,0.07125992,0.330351572
0.676395846,0.448772329,0.836612048,0.719823245,0.383378245,0.676422602,0.925866393,351.9381357,741.2036662,146.0656359,0.676422602,0.383378245,0.925866393
0.184082492,0.384972291,0.606021053,0.877056364,0.611679878,0.159273631,0.429164571,406.9697273,680.7918774,48.43521626,0.159273631,0.611679878,0.429164571
0.064640051,0.977198036,0.125059659,0.569532076,0.302192636,0.182129887,0.427364417,299.3362265,645.2255597,11.04437469,0.182129887,0.302192636,0.427364417
0.338059152,0.567504861,0.944534778,0.629074949,0.917851603,0.348405471,0.410191259,320.1762323,640.9284778,63.79936318,0.348405471,0.917851603,0.410191259
0.366449081,0.206556455,0.804866257,0.19884946,0.234937117,0.315550024,0.135558767,169.5973111,342.6761142,21.86046063,0.315550024,0.234937117,0.135558767
0.784720239,0.688651297,0.600408834,0.092445408,0.391185353,0.559862067,0.013317185,132.3558926,514.5655878,21.76313468,0.559862067,0.391185353,0.013317185
0.122071364,0.327376854,0.648654145,0.061679417,0.428196035,0.005556131,0.325257765,121.5877958,243.2017627,2.258787153,0.005556131,0.428196035,0.325257765
0.325129396,0.715417379,0.095090366,0.368332285,0.24942312,0.20762762,0.592719126,228.9162998,544.3028363,35.92669598,0.20762762,0.24942312,0.592719126
0.655660495,0.966987663,0.354183713,0.40521239,0.862969042,0.777376228,0.032857806,241.8243364,708.2682344,79.70452685,0.777376228,0.862969042,0.032857806
0.369850608,0.570698183,0.372901074,0.928296023,0.004670768,0.240024799,0.876752495,424.9036082,799.2852095,102.9992547,0.240024799,0.004670768,0.876752495
0.600710049,0.93321084,0.3323528,0.510031988,0.637503038,0.474183007,0.070839125,278.5111956,738.496216,91.9144021,0.474183007,0.637503038,0.070839125
0.188525241,0.280943472,0.208835216,0.508381239,0.65091112,0.106742026,0.368134694,277.9334337,471.557798,28.75280876,0.106742026,0.65091112,0.368134694
0.612767499,0.032928834,0.017483915,0.409723924,0.688707722,0.833481476,0.03859419,243.4033734,466.2860453,75.31965126,0.833481476,0.688707722,0.03859419
0.332676329,0.248990096,0.213608941,0.006833788,0.74211523,0.878485294,0.337378988,102.3918258,248.8335002,0.682031845,0.878485294,0.74211523,0.337378988
0.500750415,0.145549305,0.339927781,0.296729668,0.004691075,0.90576254,0.726788527,203.8553839,409.9397641,44.57625137,0.90576254,0.004691075,0.726788527
0.177183054,0.076527361,0.038282605,0.17888291,0.088370331,0.14562261,0.354594409,162.6090186,252.869059,9.508506109,0.14562261,0.088370331,0.354594409
0.760393326,0.950989921,0.067810301,0.727845063,0.494763253,0.957872574,0.379199547,354.7457721,891.7683434,166.0345585,0.957872574,0.494763253,0.379199547
0.251858836,0.770372433,0.853159486,0.521475672,0.035737335,0.62927426,0.480374401,282.5164852,616.2956533,39.40147679,0.62927426,0.035737335,0.480374401
0.103789993,0.666968827,0.245823779,0.336007047,0.321586705,0.065658787,0.388250558,217.6024664,460.6932284,10.46225076,0.065658787,0.321586705,0.388250558
0.685147815,0.392473528,0.914547999,0.301568341,0.539803551,0.382306274,0.78324645,205.5489195,520.1895063,61.985667,0.382306274,0.539803551,0.78324645
0.587991024,0.631044595,0.575554715,0.15443684,0.177689665,0.403075261,0.860105961,154.052894,481.9773247,27.24224269,0.403075261,0.177689665,0.860105961
0.825399409,0.514956257,0.577564769,0.760420264,0.589305123,0.617725161,0.352650799,366.1470925,815.2990484,188.2951309,0.617725161,0.589305123,0.352650799
0.118314018,0.40135822,0.099189303,0.648925162,0.654772264,0.947341967,0.874026938,327.1238068,554.3806407,23.03308301,0.947341967,0.654772264,0.874026938
0.096996797,0.087651245,0.923891361,0.988414771,0.979164446,0.045233432,0.913351053,445.9451698,640.369396,28.76192008,0.045233432,0.979164446,0.913351053
0.182569055,0.006389694,0.24500772,0.390078021,0.268637115,0.286722498,0.909075359,236.5273074,342.2786979,21.36485274,0.286722498,0.268637115,0.909075359
0.20478464,0.8575605,0.847307902,0.252876822,0.641975945,0.117402955,0.606057864,188.5068876,492.0246958,15.53558664,0.117402955,0.641975945,0.606057864
0.992850507,0.041856044,0.069289004,0.213204896,0.131459765,0.356491694,0.646466436,174.6217135,465.2790855,63.50417662,0.356491694,0.131459765,0.646466436
0.039062011,0.422434702,0.983889495,0.180260558,0.174773265,0.125264706,0.241165211,163.0911953,305.5044572,2.112401944,0.125264706,0.174773265,0.241165211
0.263255053,0.824451309,0.858879268,0.157133948,0.793471402,0.553694888,0.963984764,154.9968817,450.4935643,12.40989172,0.553694888,0.793471402,0.963984764
0.335736589,0.18565681,0.163508176,0.518857896,0.472892632,0.866020625,0.517346714,281.6002638,489.7772979,52.25987411,0.866020625,0.472892632,0.517346714
0.38988282,0.365435586,0.818720798,0.142986462,0.216071448,0.779530094,0.251830155,150.0452616,360.3228324,16.72438948,0.779530094,0.216071448,0.251830155
0.908402099,0.251997565,0.852066277,0.338001591,0.88340722,0.859487581,0.805840074,218.3005567,559.1007112,92.11240633,0.859487581,0.88340722,0.805840074
0.006837023,0.022266929,0.17416535,0.400876628,0.11423006,0.498558646,0.305019743,240.3068198,307.714302,0.822240834,0.498558646,0.11423006,0.305019743
0.428740551,0.050328576,0.216654845,0.643242872,0.516945404,0.874384635,0.138522085,325.1350053,541.3887179,82.73529104,0.874384635,0.516945404,0.138522085
0.515832321,0.536488057,0.434121478,0.849651002,0.129730768,0.182843357,0.066509011,397.3778508,787.9055957,131.4832345,0.182843357,0.129730768,0.066509011
0.355788168,0.83302513,0.876605259,0.062895258,0.71907917,0.301714243,0.112562555,122.0133404,428.6509536,6.713216614,0.301714243,0.71907917,0.112562555
0.63985191,0.636173607,0.251308199,0.67286885,0.292791324,0.335159283,0.054470705,335.5040974,755.4408041,129.1609256,0.335159283,0.292791324,0.054470705
0.919468685,0.419531727,0.743059674,0.740338263,0.616328792,0.26236422,0.949036046,359.118392,804.9192345,204.2153547,0.26236422,0.616328792,0.949036046
0.03781969,0.320439539,0.364793474,0.656264303,0.309002309,0.363099288,0.779575653,329.6925061,517.6969587,7.445913675,0.363099288,0.309002309,0.779575653
0.96540917,0.286646375,0.037158212,0.109671417,0.656059425,0.713848747,0.403777282,138.3849958,467.8495948,31.76333743,0.713848747,0.656059425,0.403777282
0.25793444,0.387536707,0.52769758,0.048334986,0.342125219,0.0222564,0.596687655,116.9172453,285.5352799,3.740177299,0.0222564,0.342125219,0.596687655
0.272979403,0.027778216,0.289942507,0.669193972,0.618252254,0.173386698,0.122458486,334.2178901,509.7863907,54.80285135,0.173386698,0.618252254,0.122458486
0.162038915,0.073835252,0.111649518,0.953610025,0.099066172,0.146479037,0.089976834,433.7635088,635.7735544,46.35658008,0.146479037,0.099066172,0.089976834
0.209980408,0.672181777,0.140880873,0.533910282,0.4816192,0.071451552,0.559826749,286.8685986,587.4956871,33.63320957,0.071451552,0.4816192,0.559826749
0.316494939,0.375064776,0.188088734,0.015292939,0.467343215,0.358502587,0.301552209,105.3525285,280.536398,1.452041295,0.358502587,0.467343215,0.301552209
0.438281714,0.065623149,0.452257345,0.821657119,0.315535267,0.906381935,0.192392402,387.5799915,636.8047752,108.0351872,0.906381935,0.315535267,0.192392402
0.916648165,0.122055412,0.043189204,0.612250004,0.06275754,0.024980458,0.77537344,314.2875012,665.800896,168.3653526,0.024980458,0.06275754,0.77537344
0.934036593,0.87559581,0.38526855,0.732379812,0.003576036,0.301410779,0.393265848,356.3329342,918.5980068,205.2208634,0.301410779,0.003576036,0.393265848
0.720328613,0.364917808,0.500759729,0.798034526,0.396897748,0.541462178,0.924375049,379.3120841,770.3288682,172.4541309,0.541462178,0.396897748,0.924375049
0.114957492,0.712209099,0.242156174,0.183197146,0.970841075,0.354570653,0.491296872,164.119001,398.3902206,6.317965338,0.354570653,0.970841075,0.491296872
0.806768578,0.9050366,0.387917852,0.428955022,0.051595048,0.178729581,0.055748791,250.1342577,742.4288056,103.8202299,0.178729581,0.051595048,0.055748791
0.224180085,0.741618374,0.1477164,0.453143035,0.601459094,0.46882074,0.78543396,258.6000623,568.0211323,30.47569322,0.46882074,0.601459094,0.78543396
0.812507369,0.461467916,0.583331675,0.140187999,0.804371468,0.083669432,0.488438441,149.0657997,488.5878209,34.17113475,0.083669432,0.804371468,0.488438441
0.963788962,0.349241421,0.371935068,0.685080544,0.781929354,0.566896497,0.233165837,339.7781903,770.7978677,198.0819199,0.566896497,0.781929354,0.233165837
0.685894537,0.346279314,0.30327189,0.908897004,0.138363724,0.290123837,0.36430634,418.1139513,812.4919646,187.0222468,0.290123837,0.138363724,0.36430634
0.638319459,0.403093086,0.742216661,0.303427571,0.743735551,0.285618016,0.456332673,206.19965,512.0669219,58.10511699,0.285618016,0.743735551,0.456332673
0.485109815,0.002144725,0.912298274,0.368805931,0.387017531,0.740288717,0.920608461,229.0820759,406.2166007,53.6734131,0.740288717,0.387017531,0.920608461
0.676507253,0.264606591,0.429382567,0.687231753,0.993270319,0.764671558,0.627150409,340.5311134,678.8943374,139.4751796,0.764671558,0.993270319,0.627150409
0.635612175,0.056229809,0.63950287,0.817308169,0.157186853,0.486583779,0.648872944,386.0578593,681.6145809,155.847307,0.486583779,0.157186853,0.648872944
0.365268631,0.473094722,0.508861332,0.879205667,0.802326707,0.806124177,0.122334672,407.7219834,749.1936715,96.34387503,0.806124177,0.802326707,0.122334672
0.968456848,0.653561692,0.872104801,0.980982407,0.850579455,0.488307012,0.885980461,443.3438424,995.9958385,285.0117389,0.488307012,0.850579455,0.885980461
0.954937939,0.150255092,0.626522412,0.588741815,0.90269453,0.382714026,0.274229695,306.0596353,670.6691654,168.6635687,0.382714026,0.90269453,0.274229695
0.50092583,0.699172973,0.93766032,0.232927657,0.553058764,0.682955357,0.480928072,181.5246798,516.488529,35.00384394,0.682955357,0.553058764,0.480928072
0.304401868,0.24743013,0.38974393,0.761344203,0.133438425,0.194738967,0.666721233,366.4704712,618.6301013,69.5263794,0.194738967,0.133438425,0.666721233
0.015814576,0.586825453,0.489853554,0.45649029,0.902287587,0.349681805,0.536847644,259.7716015,478.9051522,2.165760095,0.349681805,0.902287587,0.536847644
0.939930961,0.240129155,0.092601255,0.179490378,0.312128005,0.223394537,0.718975534,162.8216324,484.7602182,50.61256913,0.223394537,0.312128005,0.718975534
0.925527077,0.360254077,0.79564796,0.879134553,0.350699415,0.619845388,0.906206337,407.6970934,861.0125648,244.0988499,0.619845388,0.350699415,0.906206337
0.663149056,0.742634903,0.561147028,0.52179284,0.260676916,0.272245509,0.596353634,282.6274938,712.3424096,103.8079287,0.272245509,0.260676916,0.596353634
0.32766578,0.180176786,0.369790125,0.511975518,0.68659181,0.125464137,0.184158641,279.1914312,482.9484003,50.32705721,0.125464137,0.68659181,0.184158641
0.72298604,0.170891169,0.579754485,0.62145709,0.499564643,0.903603745,0.421586211,317.5099813,634.197847,134.79144,0.903603745,0.499564643,0.421586211
0.352721967,0.480989899,0.773644599,0.591662462,0.085664555,0.166525711,0.833505563,307.0818619,604.2591978,62.60770425,0.166525711,0.085664555,0.833505563
0.97521085,0.335755582,0.156026812,0.900379571,0.914688592,0.875594663,0.280376856,415.13285,877.9313939,263.4179783,0.875594663,0.914688592,0.280376856
0.074575431,0.688680191,0.154744075,0.67080464,0.508477778,0.314110986,0.379413255,334.7816239,626.2162253,15.00766354,0.314110986,0.508477778,0.379413255
0.89137106,0.224596004,0.492934884,0.68583113,0.008420539,0.089751095,0.391727502,340.0408956,721.9073312,183.3990065,0.089751095,0.008420539,0.391727502
0.676005556,0.98479519,0.411810286,0.221505762,0.427537045,0.783336051,0.575543702,177.5270167,625.9530675,44.92173773,0.783336051,0.427537045,0.575543702
0.458252554,0.702936378,0.691550778,0.005234279,0.083862181,0.371497728,0.589871743,101.8319977,392.9143724,0.719586518,0.371497728,0.083862181,0.589871743
0.862075225,0.81060927,0.94532513,0.488384464,0.08304549,0.012048194,0.798314353,270.9345624,762.3633558,126.307244,0.012048194,0.08304549,0.798314353
0.019914348,0.806350842,0.451451444,0.691159452,0.068008161,0.561368404,0.038597331,341.9058083,652.1460237,4.12919692,0.561368404,0.068008161,0.038597331
0.021852186,0.867374545,0.586674186,0.077201123,0.678145068,0.478285684,0.191778696,127.0203929,360.9072441,0.506103987,0.478285684,0.678145068,0.191778696
0.338553096,0.979919476,0.532444043,0.981909521,0.21470714,0.035408912,0.481951491,443.6683324,920.5729035,99.72855255,0.035408912,0.21470714,0.481951491
0.709094518,0.845898059,0.812538909,0.730912472,0.350383916,0.023363597,0.781151999,355.8193651,854.2043801,155.485808,0.023363597,0.350383916,0.781151999
0.123998535,0.064046405,0.680284885,0.336780553,0.572522813,0.940425195,0.527919366,217.8731936,315.4015116,12.52808857,0.940425195,0.572522813,0.527919366
0.820715474,0.144004159,0.76124225,0.463926181,0.236192948,0.541892137,0.973552658,262.3741633,573.1429987,114.2254186,0.541892137,0.236192948,0.973552658
0.326995494,0.360536577,0.745714195,0.583009597,0.330724049,0.819245252,0.203352205,304.0533588,563.3878161,57.1924533,0.819245252,0.330724049,0.203352205
0.913469851,0.083150777,0.288959317,0.421718037,0.924377222,0.110194109,0.307215606,247.601313,560.0141757,115.5680138,0.110194109,0.924377222,0.307215606
0.770094514,0.741386555,0.13179607,0.661689217,0.741284645,0.482231635,0.991900734,331.5912259,808.7148759,152.8689709,0.482231635,0.741284645,0.991900734
0.023041077,0.844797316,0.138665489,0.401357783,0.608759209,0.448809148,0.180763091,240.4752239,517.6384895,2.774314628,0.448809148,0.608759209,0.180763091
0.043241018,0.895574222,0.673157867,0.621146245,0.442003555,0.633403141,0.413343955,317.4011857,645.2769324,8.05769885,0.633403141,0.442003555,0.413343955
0.627185959,0.403583344,0.853963473,0.370664818,0.564223054,0.252415627,0.618622662,229.7326862,543.0247345,69.74273073,0.252415627,0.564223054,0.618622662
0.396526241,0.756406078,0.739356546,0.577151631,0.487936062,0.82158202,0.279218761,302.0030709,676.8088952,68.65672997,0.82158202,0.487936062,0.279218761
0.470470862,0.217711585,0.612961101,0.066243891,0.549316516,0.540657954,0.729039793,123.1853618,305.1675574,9.349746142,0.540657954,0.549316516,0.729039793
0.715047662,0.100900639,0.656714465,0.357974235,0.836830491,0.62735074,0.702076617,225.2909823,482.9741927,76.79059196,0.62735074,0.836830491,0.702076617
0.796981677,0.674514862,0.52371595,0.367122289,0.810926578,0.938432367,0.248818392,228.492801,651.4352791,87.7769212,0.938432367,0.810926578,0.248818392
0.826525072,0.162325478,0.607442362,0.972533659,0.07297459,0.090368168,0.117766581,440.3867808,833.4794673,241.1470359,0.090368168,0.07297459,0.117766581
0.551344469,0.081334244,0.467753316,0.540820658,0.238400509,0.515466849,0.228578718,289.2872304,528.5800075,89.4535437,0.515466849,0.238400509,0.228578718
0.728204579,0.403353866,0.32866725,0.030597403,0.632375416,0.058650315,0.934856306,110.7090911,398.1883128,6.684350702,0.058650315,0.632375416,0.934856306
0.333100589,0.080581379,0.597534513,0.671848797,0.867513853,0.616620788,0.685270479,335.1470788,539.3448903,67.13796897,0.616620788,0.867513853,0.685270479
0.055409732,0.536491485,0.718784731,0.471732732,0.202669861,0.816424514,0.383195251,265.1064564,483.8416705,7.841575266,0.816424514,0.202669861,0.383195251
0.461716958,0.759157624,0.159138981,0.480672559,0.238188049,0.780497228,0.333988641,268.2353956,645.554925,66.58040155,0.780497228,0.238188049,0.333988641
0.708761665,0.341963113,0.162646659,0.121795885,0.593967785,0.455234336,0.905221435,142.6285596,423.5791368,25.89727618,0.455234336,0.593967785,0.905221435
0.531325951,0.713492266,0.007635221,0.909773997,0.251084275,0.292250283,0.126388685,418.420899,866.0915528,145.0159604,0.292250283,0.251084275,0.126388685
0.804095581,0.667220876,0.254499008,0.361413379,0.146585301,0.4566183,0.354879951,226.4946827,648.5358038,87.18327033,0.4566183,0.146585301,0.354879951
0.066536823,0.017227976,0.526478336,0.521842578,0.299152169,0.985855187,0.443222193,282.6449024,381.8624888,10.41652414,0.985855187,0.299152169,0.443222193
0.945432339,0.627296201,0.660438526,0.064797967,0.972951717,0.44067722,0.78651473,122.6792883,525.5811184,18.37862796,0.44067722,0.972951717,0.78651473
0.780763757,0.267887995,0.045271755,0.313100596,0.437315349,0.247757575,0.561445197,209.5852087,518.713236,73.33727934,0.247757575,0.437315349,0.561445197
0.897204487,0.231161381,0.679583415,0.106063153,0.220946114,0.697789287,0.51643027,137.1221036,435.1230436,28.54810105,0.697789287,0.220946114,0.51643027
0.763140251,0.717642153,0.467006754,0.724138966,0.586378517,0.517963119,0.337509641,353.448638,832.2650837,165.7858775,0.517963119,0.586378517,0.337509641
0.18601688,0.969190758,0.761705808,0.004663736,0.327175354,0.361142469,0.914084285,101.6323076,391.1337774,0.26026008,0.361142469,0.327175354,0.914084285
0.251835522,0.797114559,0.285864981,0.173670595,0.792070013,0.975754079,0.718699338,160.7847082,449.0728177,13.12092749,0.975754079,0.792070013,0.718699338
0.327567328,0.202533839,0.533369931,0.021041669,0.513914417,0.470100158,0.172114246,107.3645841,243.0461262,2.067768975,0.470100158,0.513914417,0.172114246
0.240882066,0.3448034,0.448396449,0.733582522,0.197857068,0.944664844,0.523715798,356.7538826,613.2126274,53.01206205,0.944664844,0.197857068,0.523715798
0.464612833,0.373830184,0.132613109,0.654720008,0.228936077,0.757557521,0.901528852,329.1520027,636.9707581,91.25739525,0.757557521,0.228936077,0.901528852
0.523781149,0.508245347,0.060926368,0.623861614,0.636594232,0.798878754,0.379002153,318.3515648,669.937431,98.03008588,0.798878754,0.636594232,0.379002153
0.684223459,0.42744246,0.903917271,0.713307197,0.607219164,0.571930803,0.575847898,349.6575189,734.5700782,146.4184552,0.571930803,0.607219164,0.575847898
0.708692209,0.03169408,0.965421135,0.137578674,0.628169583,0.488192661,0.696896783,148.1525357,353.8859091,29.25028023,0.488192661,0.628169583,0.696896783
0.547163083,0.714640615,0.661066268,0.766098134,0.102871834,0.261747457,0.920551126,368.1343469,798.4999914,125.754185,0.261747457,0.102871834,0.920551126
0.10981936,0.081043279,0.570380812,0.292793203,0.692987332,0.63887884,0.0177287,202.4776212,294.1122616,9.646308665,0.63887884,0.692987332,0.0177287
0.034521106,0.792155264,0.12190474,0.852757427,0.699396846,0.09624177,0.42721018,398.4650994,733.0478059,8.831438856,0.09624177,0.699396846,0.42721018
0.060098355,0.321542647,0.816845279,0.277253726,0.472850194,0.592813121,0.658647096,197.0388042,334.0371137,4.99874786,0.592813121,0.472850194,0.658647096
0.449413137,0.857993684,0.582315023,0.464263936,0.957994134,0.562064366,0.873249062,262.4923775,658.9836731,62.59389346,0.562064366,0.957994134,0.873249062
0.138514061,0.055059958,0.119631858,0.400179447,0.55576359,0.648006556,0.822736413,240.0628063,348.4832281,16.62914409,0.648006556,0.55576359,0.822736413
0.267827086,0.781220668,0.298598109,0.763467156,0.042173321,0.763614878,0.680511079,367.2135047,743.9955166,61.34315516,0.763614878,0.042173321,0.680511079
0.756562658,0.194947813,0.408570909,0.011519984,0.237301628,0.643377019,0.876964497,104.0319943,343.6376096,2.614676828,0.643377019,0.237301628,0.876964497
0.04266867,0.512850029,0.189674402,0.843525076,0.109809038,0.478934517,0.626079405,395.2337765,660.6422127,10.79762786,0.478934517,0.109809038,0.626079405
0.748839929,0.064337895,0.758377121,0.896128854,0.617526495,0.798311168,0.387893273,413.6450988,751.358883,201.3171202,0.798311168,0.617526495,0.387893273
0.448099988,0.35781647,0.133171446,0.63338612,0.298600605,0.22006654,0.395741399,321.6851419,618.1721743,85.1460938,0.22006654,0.298600605,0.395741399
0.420183009,0.132908177,0.653405378,0.585706789,0.536282126,0.514712577,0.700742941,304.9973761,531.126191,73.83121229,0.514712577,0.536282126,0.700742941
0.840537453,0.887688694,0.874500639,0.517225459,0.139370762,0.222877081,0.594052033,281.0289107,790.6692663,130.424211,0.222877081,0.139370762,0.594052033
0.864963188,0.729766636,0.381503036,0.733392306,0.037923693,0.885786517,0.212269298,356.6873069,865.3786089,190.3072041,0.885786517,0.037923693,0.212269298
0.225854939,0.751281572,0.417172212,0.223115078,0.512332287,0.27438018,0.87775745,178.0902773,455.8416666,15.11749268,0.27438018,0.512332287,0.87775745
0.864513486,0.859694768,0.809340145,0.868068797,0.499750487,0.695029722,0.597249123,403.8240791,965.086462,225.1371546,0.695029722,0.499750487,0.597249123
0.372525048,0.476877573,0.634276632,0.242814288,0.277146661,0.356662244,0.96174563,184.9850008,433.7577993,27.1363213,0.356662244,0.277146661,0.96174563
0.849397824,0.125173448,0.857897869,0.403235181,0.148500662,0.335754211,0.446392702,241.1323134,545.2604086,102.7521257,0.335754211,0.148500662,0.446392702
0.065521775,0.923776451,0.762141723,0.869375106,0.373328416,0.831921095,0.957142441,404.2812872,782.0121098,17.08890014,0.831921095,0.373328416,0.957142441
0.536569427,0.920246465,0.659645442,0.544850862,0.967359618,0.891980375,0.876692073,290.6978015,736.6294038,87.70509445,0.891980375,0.967359618,0.876692073
0.240095283,0.784832703,0.802077635,0.342381659,0.944955759,0.378686941,0.714461999,219.8335807,527.4228262,24.66126641,0.378686941,0.944955759,0.714461999
0.846145402,0.091955437,0.670647073,0.441402315,0.360598661,0.610114207,0.972000541,254.4908103,555.2263671,112.0471617,0.610114207,0.360598661,0.972000541
0.154210899,0.057192221,0.440971179,0.613653656,0.831847674,0.248014527,0.216859253,314.7787797,459.6776081,28.38962465,0.248014527,0.831847674,0.216859253
0.013819091,0.217770763,0.11583957,0.671830311,0.926263757,0.892534847,0.29634611,335.1406089,493.8126191,2.78522528,0.892534847,0.926263757,0.29634611
0.243213744,0.416831454,0.347793194,0.058185079,0.575308306,0.218973708,0.283194628,120.3647776,294.1038389,4.245423248,0.218973708,0.575308306,0.283194628
0.5120187,0.263495595,0.968078202,0.912158334,0.566952377,0.661432166,0.579286096,419.2554168,749.9577407,140.1126373,0.661432166,0.566952377,0.579286096
0.625252469,0.828226687,0.600958278,0.524200247,0.299177769,0.483555196,0.173353988,283.4700864,725.4699123,98.32724956,0.483555196,0.299177769,0.173353988
0.895309884,0.731906908,0.65807247,0.860938832,0.840283345,0.697758026,0.701562252,401.3285913,937.2736142,231.2421139,0.697758026,0.840283345,0.701562252
0.588610507,0.064692455,0.045496426,0.693564419,0.594374108,0.185568944,0.852157011,342.7475468,610.1079501,122.4717914,0.185568944,0.594374108,0.852157011
0.66398994,0.874921733,0.191551925,0.023901172,0.527042177,0.228903035,0.156963524,108.3654102,496.6785043,4.761041323,0.228903035,0.527042177,0.156963524
0.392334838,0.587291203,0.864815389,0.367007766,0.336987062,0.649031737,0.63324261,228.4527183,528.4103935,43.19697979,0.649031737,0.336987062,0.63324261
0.849821109,0.461568045,0.214233037,0.852119558,0.086417884,0.431457064,0.830318564,398.2418453,853.9070673,217.2447563,0.431457064,0.086417884,0.830318564
0.126168142,0.454298576,0.584478208,0.400852147,0.516082129,0.865859958,0.313628203,240.2982513,445.5427529,15.17243119,0.865859958,0.516082129,0.313628203
0.242264928,0.719615508,0.095211277,0.029384535,0.978214707,0.969291462,0.506904227,110.2845874,355.1623767,2.135652702,0.969291462,0.978214707,0.506904227
0.907731369,0.065147399,0.355465776,0.502324394,0.298389398,0.875970596,0.965360429,275.813538,594.3818891,136.7926829,0.875970596,0.298389398,0.965360429
0.318667609,0.352205337,0.04154439,0.620232171,0.25869615,0.018989171,0.320583623,317.0812597,577.8343217,59.29437086,0.018989171,0.25869615,0.320583623
