in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6
0.073621271,0.517496897,0.495028901,0.359860776,0.943321573,0.211083773,0.943321573,0.340570268,0.314849592,0.430755113,0.651591174,0.511463655
0.802485292,0.316460806,0.483586126,0.558503892,0.184576015,0.277805964,0.184576015,0.558794639,0.559182302,0.24983698,0.371539954,0.433107099
0.619333508,0.84250669,0.415484296,0.803032959,0.759282054,0.50894924,0.759282054,0.781399101,0.752553957,0.584049085,0.781157506,0.459210566
0.492113009,0.564039232,0.235946435,0.689246769,0.254098198,0.928740108,0.254098198,0.640895574,0.576427315,0.726347535,0.471672483,0.307040978
0.577022732,0.533088399,0.042963322,0.102678078,0.219303263,0.321027556,0.219303263,0.238391324,0.419342319,0.290510268,0.16099067,0.08840374
0.975539429,0.24154708,0.316435117,0.55938745,0.080661107,0.475348293,0.080661107,0.574134192,0.593796513,0.356942137,0.320024279,0.308749034
0.169575736,0.682217756,0.389266491,0.683108935,0.284512893,0.0306425,0.284512893,0.605945278,0.503060403,0.106803618,0.483810914,0.342928732
0.239436078,0.11461262,0.013918187,0.67504872,0.345596577,0.055149447,0.345596577,0.525641409,0.32643166,0.142283586,0.510322648,0.051209152
0.1102949,0.692677812,0.673536105,0.647714831,0.446553934,0.992495043,0.446553934,0.573846289,0.475354899,0.82871271,0.547134383,0.682733782
0.204710224,0.078836323,0.228355383,0.105588505,0.984367276,0.8286767,0.984367276,0.116443936,0.130917843,0.875383873,0.544977891,0.363988704
0.311385449,0.085676798,0.458700744,0.800737023,0.121273009,0.255711424,0.121273009,0.620075253,0.379192893,0.2153799,0.461005016,0.404659039
0.624748799,0.831390504,0.973285765,0.070193393,0.807679164,0.631658453,0.807679164,0.267556271,0.530706774,0.684464666,0.438936279,0.922562374
0.616924514,0.48085443,0.428729538,0.746586966,0.487679102,0.63485217,0.487679102,0.687277718,0.60819872,0.590700249,0.617133034,0.455236758
0.741407684,0.607070849,0.411575593,0.84470059,0.945021927,0.412943873,0.945021927,0.793562193,0.725377663,0.572567289,0.894861258,0.465057054
0.511499579,0.347156957,0.143572088,0.373461599,0.953135244,0.916131513,0.953135244,0.3902216,0.412568267,0.927232632,0.663298422,0.301784346
0.154110962,0.743465609,0.554768382,0.317973876,0.418293888,0.477492923,0.418293888,0.357218199,0.409543963,0.459733213,0.368133882,0.533393387
0.012454105,0.388908916,0.371765256,0.899348875,0.971501129,0.019395782,0.971501129,0.689748666,0.41028172,0.305027386,0.935425002,0.396501896
0.488454861,0.529542216,0.347119748,0.432606722,0.948762517,0.055077751,0.948762517,0.455524267,0.486080994,0.323183181,0.690684619,0.378079825
0.45656337,0.051272209,0.151860791,0.153010671,0.90983498,0.324406688,0.90983498,0.183282807,0.223645654,0.500035176,0.531422826,0.2449128
0.640292301,0.758251776,0.374876725,0.553763191,0.745548167,0.403636123,0.745548167,0.597415845,0.655619384,0.506209736,0.649655679,0.414819809
0.385033439,0.387009826,0.084252976,0.752884576,0.061154432,0.863747886,0.061154432,0.642825693,0.496080516,0.62296985,0.407019504,0.159892612
0.804674926,0.95961176,0.741287801,0.406852994,0.826639422,0.628294171,0.826639422,0.549440099,0.739556239,0.687797746,0.616746208,0.7385236
0.455992364,0.443505296,0.143156116,0.495657995,0.804799057,0.514368539,0.804799057,0.481885246,0.46352158,0.601497695,0.650228526,0.246441652
0.0035403,0.335660451,0.564067604,0.238918375,0.226229679,0.117294017,0.226229679,0.218122975,0.190395775,0.149974716,0.232574027,0.485606453
0.221812721,0.433841578,0.597747129,0.351697249,0.568136745,0.345531645,0.568136745,0.344536219,0.334988179,0.412313175,0.459916997,0.569564542
0.163097926,0.503950534,0.250601435,0.810082133,0.491149464,0.795024468,0.491149464,0.667114762,0.476491601,0.703861966,0.650615798,0.329098541
0.570023214,0.67234512,0.637733484,0.921644227,0.990113124,0.114575221,0.990113124,0.831506209,0.711322185,0.377236591,0.955878675,0.620655622
0.728061648,0.408635879,0.739228789,0.500174801,0.552231694,0.025255706,0.552231694,0.52062699,0.547896575,0.183348502,0.526203247,0.649131771
0.897890947,0.561218641,0.2823709,0.139467893,0.002283227,0.889142444,0.002283227,0.316493963,0.552528723,0.623084679,0.07087556,0.315039287
0.631446049,0.178221136,0.738939482,0.730195495,0.781013703,0.412737589,0.781013703,0.632586925,0.502442163,0.523220423,0.755604599,0.710526715
0.773985755,0.927841552,0.070423502,0.741648354,0.08809959,0.251606296,0.08809959,0.774427944,0.818134064,0.202554284,0.414873972,0.09030939
0.173558495,0.791721864,0.976451023,0.46720189,0.066973198,0.699467022,0.066973198,0.471833377,0.478008693,0.509718875,0.267087544,0.85780484
0.07988032,0.108218153,0.928179916,0.507781511,0.998827389,0.524167428,0.998827389,0.383661829,0.218168919,0.666565416,0.75330445,0.894843415
0.321149347,0.156140252,0.784513091,0.741933033,0.481632291,0.988756016,0.481632291,0.590946563,0.389631269,0.836618898,0.611782662,0.774649303
0.144990525,0.958331312,0.04959704,0.991660953,0.449006876,0.081747697,0.449006876,0.859660942,0.683660929,0.19192545,0.720333914,0.092753089
0.837195779,0.368113613,0.887331891,0.34681849,0.986418084,0.71339776,0.986418084,0.423569352,0.525903835,0.795303857,0.666618287,0.879847097
0.994037604,0.04414478,0.338915943,0.297616525,0.393507422,0.314013156,0.393507422,0.364058925,0.452648792,0.337861436,0.345561974,0.341884812
0.42554516,0.607798043,0.015158035,0.587470243,0.098645186,0.808201758,0.098645186,0.566230651,0.537911194,0.595334787,0.343057715,0.102811122
0.862536627,0.823692493,0.968011054,0.305073347,0.562022541,0.127395667,0.562022541,0.466485711,0.681702196,0.257783729,0.433547944,0.843350664
0.408207758,0.927620618,0.683317526,0.490571364,0.295735627,0.128554154,0.295735627,0.543774211,0.614711341,0.178708596,0.393153495,0.589082999
0.435210784,0.142032154,0.918431836,0.307183109,0.985867792,0.320228731,0.985867792,0.301614617,0.294189961,0.519920449,0.64652545,0.865355121
0.304828509,0.712541396,0.848810439,0.401971298,0.627418818,0.124806691,0.627418818,0.433985394,0.476670856,0.275590329,0.514695058,0.754270902
0.30781603,0.018449579,0.766254814,0.217588707,0.55927137,0.348100361,0.55927137,0.201251936,0.179469575,0.411451664,0.388430039,0.703741024
0.893367516,0.79198044,0.457456086,0.240525665,0.659217798,0.259211341,0.659217798,0.421170159,0.662029484,0.379213278,0.449871731,0.457807783
0.801755195,0.59448974,0.338954022,0.730813058,0.46006868,0.615557719,0.46006868,0.721005881,0.707929645,0.568911007,0.595440869,0.378725857
0.955901798,0.035083089,0.157169028,0.89789913,0.069569736,0.150575536,0.069569736,0.777177124,0.616214449,0.126273796,0.483734433,0.14774975
0.98625072,0.942871998,0.173408551,0.987835367,0.933256167,0.701658605,0.933256167,0.980853165,0.971543561,0.771137873,0.960545767,0.302218318
0.644096326,0.301599641,0.555238395,0.801446469,0.485255454,0.517589089,0.485255454,0.702866923,0.571427529,0.507888998,0.643350962,0.54447517
0.062893355,0.272855575,0.680414186,0.361124047,0.68061856,0.808444717,0.68061856,0.303149172,0.225849339,0.77009687,0.520871304,0.693237677
0.615217144,0.269775767,0.926507505,0.114170139,0.834288084,0.256453578,0.834288084,0.212668034,0.34399856,0.42980393,0.474229112,0.85028017
0.64380668,0.468730855,0.649874161,0.840569326,0.90571525,0.156591803,0.90571525,0.755279158,0.641558935,0.381328837,0.873142288,0.626130034
0.940546435,0.618420265,0.820075392,0.267024348,0.730913471,0.21300857,0.730913471,0.420762049,0.62574565,0.36838004,0.49896891,0.750452518
0.25777105,0.964691976,0.599221966,0.692364501,0.436383515,0.885674471,0.436383515,0.668024604,0.635571409,0.750887184,0.564374008,0.611583371
0.644157934,0.750890755,0.279892689,0.599710779,0.029517249,0.413631974,0.029517249,0.629054849,0.668180275,0.298397557,0.314614014,0.268229074
0.012970574,0.67951694,0.367693388,0.30791497,0.715891067,0.115168071,0.715891067,0.319413606,0.334745121,0.29538497,0.511903019,0.377260624
0.412989033,0.897745111,0.225820419,0.339721601,0.614230911,0.807903868,0.614230911,0.434415242,0.560673431,0.749801981,0.476976256,0.322869813
0.191778682,0.220549881,0.860122128,0.848539671,0.255753109,0.342532301,0.255753109,0.655827054,0.398876898,0.316498544,0.55214639,0.747926244
0.772277837,0.368970422,0.719600681,0.247290966,0.629101249,0.98944998,0.629101249,0.344290915,0.473624181,0.881345361,0.438196108,0.737535668
0.30542722,0.135072658,0.293765989,0.617505664,0.528216583,0.9316756,0.528216583,0.498328946,0.339426656,0.810637895,0.572861123,0.381002009
0.569550513,0.51504843,0.849896521,0.169086159,0.260744554,0.430298136,0.260744554,0.281050153,0.430335478,0.379432061,0.214915357,0.749021486
0.723692508,0.708842414,0.973965045,0.726593635,0.865069818,0.920827589,0.865069818,0.723495783,0.719365313,0.904100258,0.795831726,0.957761777
0.887902734,0.823831965,0.995049315,0.478897679,0.716957709,0.44682055,0.716957709,0.59198858,0.742776448,0.527861697,0.597927694,0.912417278
0.228329726,0.156675001,0.711772796,0.510204231,0.877931159,0.821834418,0.877931159,0.414893671,0.287812924,0.83866344,0.694067695,0.739394795
0.060233365,0.705201705,0.007326167,0.142057198,0.603528129,0.766172249,0.603528129,0.214255299,0.310519434,0.717379013,0.372792663,0.142830971
0.763074623,0.234156159,0.733652816,0.703522146,0.606424766,0.487428758,0.606424766,0.642050119,0.560087417,0.52312756,0.654973456,0.696307606
0.115900103,0.070859445,0.161792293,0.475467894,0.636931788,0.186640288,0.636931788,0.360841458,0.20800621,0.321727738,0.556199841,0.211791042
0.280132273,0.811914799,0.499528514,0.462969197,0.080897141,0.292263176,0.080897141,0.487885499,0.521107234,0.228853365,0.271933169,0.436938843
0.644393042,0.595399679,0.41359971,0.892747548,0.94431953,0.480308539,0.94431953,0.810892192,0.701751717,0.619511836,0.918533539,0.473342575
0.669029727,0.998813676,0.657690369,0.415472681,0.431804651,0.3483085,0.431804651,0.541007387,0.708386995,0.373357345,0.423638666,0.60416361
0.313594412,0.740159067,0.491153503,0.424470308,0.978613015,0.891744183,0.978613015,0.455192237,0.49615481,0.917804833,0.701541662,0.579958522
0.009203529,0.517141343,0.040932424,0.306261318,0.26786947,0.958618877,0.26786947,0.293334653,0.2760991,0.751394055,0.287065394,0.155394774
0.462772567,0.908655844,0.462193343,0.333851017,0.787444719,0.140885639,0.787444719,0.439409973,0.580155249,0.334853363,0.560647868,0.46258771
0.896342753,0.734349784,0.507381128,0.482093376,0.934066162,0.714847264,0.934066162,0.582069244,0.7153704,0.780612933,0.708079769,0.570796245
0.188496631,0.600692169,0.125894905,0.447682359,0.62885497,0.333148121,0.62885497,0.431755971,0.410520788,0.421860175,0.538268664,0.196916233
0.731308031,0.220764548,0.1773863,0.550982307,0.990518049,0.928327412,0.990518049,0.528498502,0.498520095,0.946984603,0.770750178,0.333793586
0.552904164,0.085537686,0.323603727,0.15847213,0.269268964,0.532331425,0.269268964,0.206696769,0.270996287,0.453412686,0.213870547,0.339043021
0.098047768,0.590334879,0.85582405,0.532530336,0.077810644,0.024903262,0.077810644,0.476028632,0.400693027,0.040775476,0.30517049,0.69493063
0.603877243,0.245702486,0.081918155,0.578440325,0.158021139,0.783914992,0.158021139,0.532345187,0.470885003,0.596146836,0.368230732,0.159728137
0.704400476,0.396388314,0.330113748,0.3982221,0.980458413,0.484713962,0.980458413,0.443873788,0.504742706,0.633437297,0.689340256,0.410608236
0.373212914,0.645394999,0.385867216,0.400872937,0.477110669,0.727537256,0.477110669,0.433402243,0.47677465,0.65240928,0.438991803,0.429158566
0.473074432,0.417955163,0.870881019,0.090309608,0.783213252,0.826107399,0.783213252,0.196871165,0.338953241,0.813239155,0.43676143,0.85763688
0.693019998,0.103484449,0.916000485,0.717064873,0.746436051,0.255872706,0.746436051,0.621421078,0.493896018,0.40304171,0.731750462,0.833031264
0.037146834,0.66938244,0.849477056,0.427963778,0.75604882,0.731992083,0.75604882,0.405554036,0.375674379,0.739209104,0.592006299,0.828385735
0.407863802,0.456002905,0.323464406,0.079132112,0.490175457,0.303078748,0.490175457,0.184972485,0.326092981,0.359207761,0.284653784,0.338096945
0.811285362,0.347823182,0.916989,0.850446803,0.750040091,0.344959362,0.750040091,0.769179044,0.660822031,0.466483581,0.800243447,0.843091145
0.045182607,0.118254911,0.165960191,0.93115189,0.363516194,0.09095346,0.363516194,0.676321951,0.336548698,0.17272228,0.647334042,0.178215118
0.875269302,0.893878862,0.377532994,0.641061731,0.764298331,0.597296048,0.764298331,0.714115436,0.811520377,0.647396733,0.702680031,0.438185833
0.209548112,0.438918712,0.811262973,0.758638457,0.04748753,0.566535759,0.04748753,0.628316944,0.454554926,0.41082129,0.403062994,0.710412707
0.588986751,0.529151391,0.019436876,0.644736395,0.469428558,0.868355225,0.469428558,0.619036198,0.584769268,0.748677225,0.557082477,0.149327879
0.691352607,0.612582991,0.642362965,0.26256047,0.762779769,0.19350582,0.762779769,0.379382669,0.5351456,0.364288005,0.51267012,0.609518931
0.830955263,0.779165284,0.620771866,0.108651155,0.573365945,0.335170572,0.573365945,0.317573891,0.596137538,0.406629184,0.34100855,0.587471144
0.58425491,0.535597521,0.652949064,0.288396133,0.042791789,0.517199031,0.042791789,0.369855157,0.47846719,0.374876858,0.165593961,0.578358333
0.101303237,0.347728369,0.606491576,0.732724925,0.635124525,0.105138758,0.635124525,0.580262189,0.37697854,0.264134488,0.683924725,0.559219589
0.23104204,0.883011547,0.081253918,0.765001995,0.322895713,0.53879768,0.322895713,0.702609435,0.619419354,0.47402709,0.543948854,0.151172474
0.808885869,0.359795674,0.659368894,0.954800501,0.53362799,0.592990387,0.53362799,0.843662582,0.69547869,0.575181668,0.744214246,0.640156953
0.544978895,0.309762202,0.845204575,0.469404089,0.27690471,0.474723714,0.27690471,0.456794027,0.43998061,0.415378013,0.373154399,0.751326502
0.557791377,0.82791883,0.766876083,0.778915592,0.471533398,0.621929683,0.471533398,0.753097446,0.71867325,0.576810797,0.625224495,0.722847174
0.817985946,0.576574778,0.696238015,0.858139515,0.715317422,0.362815669,0.715317422,0.809881769,0.745538108,0.468566195,0.786728468,0.664803721
0.339576608,0.992605466,0.237748729,0.018841615,0.746575826,0.502513867,0.746575826,0.213016442,0.471916211,0.575732455,0.382708721,0.315107952
0.904352726,0.838032593,0.50457467,0.87215906,0.236477375,0.45994845,0.236477375,0.87186914,0.87148258,0.392907128,0.554318218,0.473302319
0.119328685,0.920657056,0.436861619,0.321296702,0.571552107,0.488677112,0.571552107,0.380905553,0.46038402,0.51353961,0.446424405,0.455512217
0.707622086,0.48553412,0.173803435,0.220120871,0.987239983,0.08168243,0.987239983,0.333058041,0.483640934,0.353349696,0.603680427,0.245934989
0.556110356,0.984953784,0.571553862,0.741640032,0.064450684,0.184224078,0.064450684,0.750307644,0.761864459,0.14829206,0.403045358,0.482110566
0.362674998,0.215624235,0.230322609,0.332178041,0.068073903,0.415978762,0.068073903,0.319269514,0.302058144,0.311607304,0.200125972,0.232663354
0.264816822,0.585306892,0.033635297,0.592138036,0.541424443,0.24842992,0.541424443,0.542015182,0.475184711,0.336328277,0.56678124,0.105893674
0.371499072,0.356711178,0.446199536,0.280004119,0.04131134,0.065326191,0.04131134,0.305234421,0.338874823,0.058121736,0.16065773,0.367623382
0.283526331,0.875832607,0.201195034,0.293966966,0.123078965,0.900712128,0.123078965,0.379680717,0.493965718,0.667422179,0.208522966,0.263335136
0.794029888,0.548898335,0.186610081,0.688171086,0.344297464,0.970577218,0.344297464,0.683158994,0.676476204,0.782693292,0.516234275,0.280775533
0.463173046,0.639593655,0.133714378,0.293286276,0.708825202,0.772210406,0.708825202,0.370715398,0.473954228,0.753194845,0.501055739,0.255075063
0.960588186,0.886232582,0.965044059,0.411782386,0.491433852,0.975239553,0.491433852,0.565270785,0.769921985,0.830097843,0.451608119,0.918702587
0.579565884,0.854782506,0.799350035,0.902523925,0.580697783,0.250370146,0.580697783,0.846919006,0.772779114,0.349468437,0.741610854,0.722586821
0.490010999,0.597648922,0.368214122,0.765878008,0.646201655,0.286216848,0.646201655,0.699263594,0.610444375,0.39421229,0.706039832,0.387813148
0.723472292,0.335819761,0.444711172,0.521111329,0.427785683,0.523914295,0.427785683,0.523671739,0.527085618,0.495075712,0.474448506,0.450938935
0.860430961,0.376469107,0.972022728,0.625664996,0.383642125,0.603173694,0.383642125,0.623500507,0.620614523,0.537314224,0.50465356,0.876299764
0.875184424,0.202019912,0.852766276,0.584668344,0.42038243,0.216036048,0.42038243,0.570848491,0.552422021,0.277339963,0.502525387,0.745854868
0.641348314,0.052959463,0.264835822,0.789756431,0.206633855,0.391797355,0.206633855,0.656975668,0.479934651,0.336248305,0.498195143,0.271711778
0.926031399,0.362934399,0.604178669,0.163654679,0.796737887,0.625475438,0.796737887,0.307903145,0.500234433,0.676854173,0.480196283,0.625564267
0.203742341,0.456726642,0.804050861,0.563735033,0.842150964,0.895367167,0.842150964,0.493684871,0.400284654,0.879402306,0.702942998,0.816992502
0.662671743,0.328052933,0.073515053,0.941719295,0.839487286,0.049884725,0.839487286,0.807812208,0.629269425,0.286765493,0.890603291,0.147749244
0.058109068,0.141930402,0.427293048,0.192618791,0.325841601,0.375439132,0.325841601,0.164839074,0.127799452,0.360559873,0.259230196,0.411962512
0.704521053,0.408205056,0.610619879,0.408145711,0.938461225,0.151464288,0.938461225,0.452610914,0.511897851,0.387563369,0.673303468,0.597488455
0.517591016,0.334170887,0.25509688,0.306846106,0.396454375,0.433867591,0.396454375,0.34255656,0.390170498,0.422643626,0.351650241,0.2871097
0.488506465,0.334474058,0.547360171,0.715931172,0.012796057,0.477011373,0.012796057,0.624598899,0.502822535,0.337746778,0.364363615,0.48686888
0.619874379,0.57369544,0.738329904,0.361829263,0.392058588,0.116377758,0.392058588,0.432315957,0.526298216,0.199082007,0.376943925,0.641507558
0.152525854,0.570938803,0.522554703,0.542749605,0.58065366,0.050740017,0.58065366,0.488444422,0.416037511,0.20971411,0.561701632,0.48118313
0.128132966,0.397285558,0.655141995,0.493649832,0.129599385,0.604376534,0.129599385,0.424367661,0.331991433,0.46194339,0.311624608,0.597511188
0.687419565,0.322800187,0.099897497,0.629455264,0.79374554,0.634638463,0.79374554,0.592151648,0.542413492,0.682370586,0.711600402,0.222756398
0.787027904,0.651740095,0.640716541,0.305770829,0.571784568,0.891754318,0.571784568,0.42985478,0.595300048,0.795763393,0.438777699,0.658927121
0.856188979,0.008944696,0.489398481,0.772939012,0.038660868,0.445538231,0.038660868,0.67082736,0.53467849,0.323475022,0.40579994,0.439938694
0.097325576,0.495797605,0.198674258,0.346911984,0.004289506,0.779141997,0.004289506,0.331806866,0.311666708,0.546686249,0.175600745,0.237282557
0.578307601,0.995178654,0.704560836,0.255243538,0.499045595,0.424974253,0.499045595,0.414693415,0.627293251,0.447195656,0.377144567,0.656050653
0.095339963,0.414121847,0.568307326,0.658652891,0.267905762,0.551722581,0.267905762,0.537476296,0.375907501,0.466577535,0.463279327,0.536608695
0.084712695,0.218963817,0.301621751,0.856583074,0.539058429,0.428311701,0.539058429,0.645159629,0.363261701,0.461535719,0.697820751,0.338034414
0.023667439,0.433084677,0.450552921,0.417079774,0.856344608,0.500924089,0.856344608,0.360468659,0.284987173,0.607550245,0.636712191,0.496169206
0.480401543,0.223309761,0.853344291,0.2542989,0.330233507,0.657721642,0.330233507,0.283565926,0.322588627,0.559475202,0.292266203,0.781470948
0.978400145,0.970907408,0.099097185,0.110941018,0.363002418,0.91426934,0.363002418,0.370054846,0.715539949,0.748889264,0.236971718,0.207004924
0.674844303,0.219669518,0.098144561,0.610862524,0.526325735,0.292348647,0.526325735,0.56178084,0.496338595,0.362541773,0.568594129,0.160383087
0.883754876,0.171706497,0.425208471,0.52083571,0.480744532,0.693792947,0.480744532,0.522904203,0.525662194,0.629878422,0.500790121,0.457620525
0.678684134,0.851956113,0.432660099,0.282363111,0.792418687,0.045828976,0.792418687,0.427250215,0.62043302,0.269805889,0.537390899,0.429952846
0.579202155,0.64366491,0.220120721,0.288132214,0.097048258,0.903774373,0.097048258,0.385122609,0.514443137,0.661756539,0.192590236,0.27617884
0.416506438,0.472972827,0.708762571,0.267897128,0.922077518,0.347405782,0.922077518,0.320949879,0.391686881,0.519807302,0.594987323,0.693958387
0.953153169,0.252144747,0.942007255,0.012854216,0.564464686,0.208484851,0.564464686,0.189792638,0.425710535,0.315278801,0.288659451,0.830900758
0.313790758,0.560959855,0.015559328,0.450968471,0.200805965,0.156833025,0.200805965,0.446890522,0.441453256,0.170024907,0.325887218,0.048211361
0.287146191,0.74939464,0.237766667,0.674677878,0.180174639,0.746428248,0.180174639,0.627755639,0.565192654,0.576552165,0.427426258,0.282873622
0.56068847,0.98652442,0.56771254,0.615902533,0.765860482,0.599324968,0.765860482,0.663213706,0.726295271,0.649285622,0.690881508,0.590688577
0.255175995,0.500002624,0.074024667,0.808659654,0.290455139,0.106391094,0.290455139,0.679338551,0.506910413,0.161610308,0.549557397,0.098904357
0.065548035,0.105254995,0.200863154,0.291979726,0.950241033,0.856650561,0.950241033,0.230006263,0.147374978,0.884727703,0.62111038,0.341379682
0.459281661,0.383097276,0.908518873,0.394045094,0.933003149,0.210646501,0.933003149,0.402188406,0.413046156,0.427353495,0.663524121,0.841180064
0.324897775,0.043288879,0.326642374,0.237152705,0.561619974,0.871918758,0.561619974,0.221234891,0.20001114,0.778829123,0.399386339,0.404667772
0.920775028,0.645851442,0.514080502,0.337709246,0.99283948,0.125418767,0.99283948,0.471390442,0.649632038,0.385644981,0.665274363,0.523090226
0.912807487,0.237614378,0.427952537,0.345648962,0.498664349,0.006202388,0.498664349,0.414517553,0.506342341,0.153940976,0.422156656,0.392848703
0.488814599,0.802155678,0.005966204,0.346843434,0.447344707,0.812847064,0.447344707,0.436435945,0.555892627,0.703196357,0.397094071,0.13079214
0.629427922,0.931622576,0.92363936,0.616106582,0.106995457,0.975398849,0.106995457,0.665432182,0.731199649,0.714877832,0.361551019,0.847150918
0.797242873,0.137307559,0.946886005,0.424033827,0.775887305,0.460586499,0.775887305,0.437006243,0.454302799,0.555176741,0.599960566,0.881156184
0.875436166,0.320567048,0.345685206,0.147513676,0.034806779,0.916058782,0.034806779,0.282660055,0.462855228,0.651683181,0.091160227,0.371634721
0.318670422,0.646019309,0.905137692,0.019903298,0.424317534,0.028315588,0.424317534,0.158635768,0.343612395,0.147116172,0.222110416,0.769373466
0.448002952,0.952780056,0.412207223,0.129064822,0.186488816,0.262565351,0.186488816,0.300462826,0.528993499,0.23974239,0.157776819,0.374671195
0.881231767,0.192170535,0.18841106,0.098871769,0.560562422,0.906195145,0.560562422,0.230220583,0.405352336,0.802505328,0.329717095,0.297404605
0.694422276,0.864182546,0.965650286,0.675052566,0.854965678,0.071862786,0.854965678,0.706327519,0.748027458,0.306793654,0.765009122,0.865203075
0.339867792,0.140204025,0.374639768,0.365265329,0.669593732,0.94160498,0.669593732,0.327696503,0.277604734,0.860001606,0.517429531,0.460831686
0.312728997,0.885053064,0.973872659,0.11920682,0.366153092,0.028984863,0.366153092,0.263112083,0.454985767,0.130135331,0.242679956,0.818611923
0.090136535,0.685235042,0.195947399,0.539820588,0.736970385,0.151070967,0.736970385,0.494180148,0.433326228,0.326840792,0.638395486,0.245562054
0.696616476,0.504398668,0.486348211,0.328251457,0.875110143,0.689275216,0.875110143,0.409928291,0.518830737,0.745025694,0.6016808,0.545517105
0.551442089,0.882541248,0.797509811,0.892284229,0.523069263,0.140035231,0.523069263,0.839696461,0.769579436,0.254945441,0.707676746,0.704318298
0.28654811,0.750663325,0.258062226,0.694871815,0.370237563,0.039244947,0.370237563,0.641991986,0.571485547,0.138542732,0.532554689,0.247398032
0.100123044,0.140076168,0.353011723,0.787968624,0.363731177,0.025326014,0.363731177,0.587607918,0.320460311,0.126847563,0.5758499,0.321315097
0.762880516,0.002089376,0.866963513,0.837223081,0.723117168,0.344444012,0.723117168,0.70080164,0.518906386,0.458045958,0.780170124,0.800326928
0.754157248,0.510848443,0.471209982,0.273703133,0.133332702,0.275163102,0.133332702,0.381343047,0.524862932,0.232613982,0.203517918,0.417817566
0.170572941,0.984814661,0.21627282,0.423158425,0.806618007,0.137642292,0.806618007,0.469519038,0.531333188,0.338335007,0.614888216,0.267444286
0.472809124,0.50653655,0.241679512,0.230125184,0.419050739,0.065221258,0.419050739,0.30798948,0.411808541,0.171370102,0.324587961,0.241770809
0.849172155,0.431284594,0.308495619,0.206506515,0.084718021,0.86952878,0.084718021,0.336623073,0.510111817,0.634085552,0.145612268,0.342221176
0.089040928,0.842228653,0.589681831,0.341545596,0.405619469,0.560511544,0.405619469,0.378772355,0.428408032,0.514043921,0.373582533,0.568358566
0.574778541,0.771453058,0.543597579,0.497497784,0.526280145,0.941612982,0.526280145,0.550183189,0.620430395,0.817013131,0.511888964,0.581667376
0.270681628,0.408538977,0.983015334,0.940129958,0.598506962,0.40086593,0.598506962,0.759974061,0.519766199,0.460158239,0.76931846,0.886349556
0.573452591,0.868581789,0.993266796,0.81269747,0.95433638,0.137697801,0.95433638,0.785193386,0.748521274,0.382689375,0.883516925,0.903816855
0.766867154,0.700363682,0.255443181,0.277959788,0.675213774,0.4175901,0.675213774,0.414656477,0.596918729,0.494877202,0.476586781,0.313634932
0.983591345,0.978674324,0.816712045,0.131096671,0.487657623,0.281091128,0.487657623,0.38610752,0.726121985,0.343061076,0.309377147,0.730244511
0.66480767,0.127240576,0.871534464,0.113447378,0.607997968,0.285344029,0.607997968,0.198220402,0.3112511,0.382140211,0.360722673,0.786561771
0.090167504,0.339754712,0.957742332,0.95002871,0.622725029,0.292058403,0.622725029,0.729508429,0.435481389,0.391258391,0.78637687,0.857672209
0.249771261,0.095111283,0.581124071,0.734251994,0.248974621,0.85155288,0.248974621,0.565708777,0.340984488,0.670779402,0.491613307,0.574952007
0.301763409,0.682478057,0.278732639,0.033062397,0.803138907,0.904793808,0.803138907,0.170779898,0.354403232,0.874297338,0.418100652,0.393779382
0.456032029,0.758579264,0.044307817,0.284020939,0.000797494,0.620772599,0.000797494,0.381006351,0.510320234,0.434780067,0.142409216,0.097603263
0.110314775,0.077481675,0.393683751,0.433288373,0.554802452,0.034922019,0.554802452,0.331471328,0.195715269,0.190886149,0.494045412,0.373919448
0.540204696,0.477072554,0.439835889,0.909018112,0.404774009,0.875591614,0.404774009,0.788904266,0.628752471,0.734346333,0.65689606,0.479905274
0.476946845,0.109098869,0.687249497,0.078930199,0.818181071,0.156193265,0.818181071,0.143157997,0.22879506,0.354789607,0.448555635,0.647237031
0.791314056,0.141827493,0.578722842,0.115309222,0.000407022,0.469489817,0.000407022,0.220687688,0.361192309,0.328764979,0.057858122,0.509967957
0.597867254,0.644923269,0.426839826,0.13602269,0.657578615,0.509618199,0.657578615,0.281634461,0.47578349,0.554006324,0.396800653,0.458191542
0.534314983,0.528444308,0.5999006,0.394816331,0.791346737,0.795725114,0.791346737,0.435785326,0.490410651,0.794411601,0.593081534,0.638627665
0.974602331,0.175441248,0.398953598,0.220140514,0.126836205,0.09478215,0.126836205,0.326604897,0.468557407,0.104398367,0.17348836,0.341324714
0.334771088,0.149569026,0.269498106,0.60453082,0.476399033,0.746037859,0.476399033,0.495822591,0.350878286,0.665146211,0.540464926,0.337842174
0.091415679,0.561972786,0.289321425,0.932406709,0.695135017,0.39872136,0.695135017,0.750692966,0.508407975,0.487645457,0.813770863,0.340842778
0.360627555,0.973380578,0.945286004,0.616513759,0.622405519,0.810345239,0.622405519,0.631660852,0.651856975,0.753963323,0.619459639,0.899503879
0.032003266,0.353603764,0.225914118,0.867615063,0.487146851,0.448376265,0.487146851,0.665171598,0.395246979,0.460007441,0.677380957,0.274283606
